# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4060
# master_id,101,slave_id,102
# poll_ms=125,drive=PPM D6/D10
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault,thr_us,str_us,mst_ppm_us,slv_ppm_us
80974,102,3.650,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
81065,102,3.630,0,0.0000,0.0000,-0.14470,26.2,-60.0,8,1500,1500,1500,1500
81112,102,3.660,0,0.0000,0.0000,-0.15230,26.2,-60.0,8,1500,1500,1500,1500
81203,102,3.630,0,0.0000,0.0000,-0.14530,26.2,-60.0,8,1500,1500,1500,1500
81249,102,3.650,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
81341,102,3.630,0,0.0000,0.0000,-0.14670,26.2,-60.0,8,1500,1500,1500,1500
81387,102,3.650,0,0.0000,0.0000,-0.14960,26.2,-60.0,8,1500,1500,1500,1500
81478,102,3.620,0,0.0000,0.0000,-0.14590,26.2,-60.0,8,1500,1500,1500,1500
81525,102,3.650,0,0.0000,0.0000,-0.14930,26.2,-60.0,8,1500,1500,1500,1500
81616,102,3.620,0,0.0000,0.0000,-0.14510,26.2,-60.0,8,1500,1500,1500,1500
81662,102,3.650,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
81754,102,3.630,0,0.0000,0.0000,-0.14370,26.2,-60.0,8,1500,1500,1500,1500
81800,102,3.650,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
81892,102,3.630,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
81938,102,3.660,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
82029,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
82076,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
82167,102,3.630,0,0.0000,0.0000,-0.14710,26.2,-60.0,8,1500,1500,1500,1500
82213,102,3.650,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
82305,102,3.620,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
82351,102,3.660,0,0.0000,0.0000,-0.15390,26.2,-60.0,8,1500,1500,1500,1500
82442,102,3.620,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
82488,102,3.660,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
82580,102,3.630,0,0.0000,0.0000,-0.14750,26.2,-60.0,8,1500,1500,1500,1500
82626,102,3.660,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
82718,102,3.630,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
82764,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
82867,102,3.630,0,0.0000,0.0000,-0.14510,26.2,-60.0,8,1500,1500,1500,1500
82913,102,3.660,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
83004,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
83051,102,3.650,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
83142,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
83188,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
83280,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
83326,102,3.670,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
83417,102,3.620,0,0.0000,0.0000,-0.14720,26.2,-60.0,8,1500,1500,1500,1500
83464,102,3.650,0,0.0000,0.0000,-0.14960,26.2,-60.0,8,1500,1500,1500,1500
83555,102,3.630,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
83601,102,3.670,0,0.0000,0.0000,-0.15320,26.2,-60.0,8,1500,1500,1500,1500
83693,102,3.640,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
83739,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
83831,102,3.630,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
83877,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
83968,102,3.630,0,0.0000,0.0000,-0.14800,26.2,-60.0,8,1500,1500,1500,1500
84015,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
84106,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
84152,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
84243,102,3.630,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
84290,102,3.650,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
84381,102,3.630,0,0.0000,0.0000,-0.14490,26.2,-60.0,8,1500,1500,1500,1500
84427,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
84519,102,3.630,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
84565,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
84656,102,3.620,0,0.0000,0.0000,-0.14750,26.2,-60.0,8,1500,1500,1500,1500
84703,102,3.650,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
84794,102,3.640,0,0.0000,0.0000,-0.14560,26.2,-60.0,8,1500,1500,1500,1500
84841,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
84932,102,3.630,0,0.0000,0.0000,-0.14650,26.2,-60.0,8,1500,1500,1500,1500
84978,102,3.650,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
85080,102,3.630,0,0.0000,0.0000,-0.14380,26.2,-60.0,8,1500,1500,1500,1500
85126,102,3.650,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
85218,102,3.630,0,0.0000,0.0000,-0.14570,26.2,-60.0,8,1500,1500,1500,1500
85264,102,3.660,0,0.0000,0.0000,-0.14930,26.2,-60.0,8,1500,1500,1500,1500
85355,102,3.630,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
85401,102,3.650,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
85493,102,3.620,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
85539,102,3.650,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
85637,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
85683,102,3.650,0,0.0000,0.0000,-0.15260,26.2,-60.0,8,1500,1500,1500,1500
85775,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
85821,102,3.650,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
85913,102,3.630,0,0.0000,0.0000,-0.14760,26.2,-60.0,8,1500,1500,1500,1500
85959,102,3.650,0,0.0000,0.0000,-0.15310,26.2,-60.0,8,1500,1500,1500,1500
86050,102,3.640,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
86097,102,3.660,0,0.0000,0.0000,-0.14940,26.2,-60.0,8,1500,1500,1500,1500
86188,102,3.630,0,0.0000,0.0000,-0.14790,26.2,-60.0,8,1500,1500,1500,1500
86234,102,3.650,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
86326,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
86372,102,3.650,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
86463,102,3.640,0,0.0000,0.0000,-0.14430,26.2,-60.0,8,1500,1500,1500,1500
86510,102,3.660,0,0.0000,0.0000,-0.14940,26.2,-60.0,8,1500,1500,1500,1500
86601,102,3.640,0,0.0000,0.0000,-0.14650,26.2,-60.0,8,1500,1500,1500,1500
86647,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
86739,102,3.620,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
86785,102,3.650,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
86877,102,3.620,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
86923,102,3.660,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
87014,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
87061,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
87152,102,3.630,0,0.0000,0.0000,-0.14360,26.2,-60.0,8,1500,1500,1500,1500
87198,102,3.670,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
87290,102,3.620,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
87336,102,3.670,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
87427,102,3.640,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
87473,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
87565,102,3.630,0,0.0000,0.0000,-0.14490,26.2,-60.0,8,1500,1500,1500,1500
87611,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
87702,102,3.620,0,0.0000,0.0000,-0.14850,26.2,-60.0,8,1500,1500,1500,1500
87749,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
87852,102,3.630,0,0.0000,0.0000,-0.14560,26.2,-60.0,8,1500,1500,1500,1500
87898,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
87990,102,3.630,0,0.0000,0.0000,-0.14330,26.2,-60.0,8,1500,1500,1500,1500
88036,102,3.650,0,0.0000,0.0000,-0.15380,26.2,-60.0,8,1500,1500,1500,1500
88127,102,3.640,0,0.0000,0.0000,-0.14780,26.2,-60.0,8,1500,1500,1500,1500
88174,102,3.660,0,0.0000,0.0000,-0.15290,26.2,-60.0,8,1500,1500,1500,1500
88265,102,3.630,0,0.0000,0.0000,-0.14220,26.2,-60.0,8,1500,1500,1500,1500
88311,102,3.660,0,0.0000,0.0000,-0.14820,26.2,-60.0,8,1500,1500,1500,1500
88403,102,3.640,0,0.0000,0.0000,-0.14490,26.2,-60.0,8,1500,1500,1500,1500
88449,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
88540,102,3.630,0,0.0000,0.0000,-0.15000,26.2,-60.0,8,1500,1500,1500,1500
88586,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
88678,102,3.630,0,0.0000,0.0000,-0.14440,26.2,-60.0,8,1500,1500,1500,1500
88724,102,3.660,0,0.0000,0.0000,-0.15370,26.2,-60.0,8,1500,1500,1500,1500
88816,102,3.620,0,0.0000,0.0000,-0.14940,26.2,-60.0,8,1500,1500,1500,1500
88862,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
88953,102,3.630,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
89000,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
89091,102,3.630,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
89137,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
89229,102,3.640,0,0.0000,0.0000,-0.14890,26.2,-60.0,8,1500,1500,1500,1500
89275,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
89366,102,3.630,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
89413,102,3.660,0,0.0000,0.0000,-0.14870,26.2,-60.0,8,1500,1500,1500,1500
89504,102,3.630,0,0.0000,0.0000,-0.14730,26.2,-60.0,8,1500,1500,1500,1500
89550,102,3.660,0,0.0000,0.0000,-0.14960,26.2,-60.0,8,1500,1500,1500,1500
89642,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
89688,102,3.670,0,0.0000,0.0000,-0.14890,26.2,-60.0,8,1500,1500,1500,1500
89779,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
89826,102,3.670,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
89917,102,3.620,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
89963,102,3.660,0,0.0000,0.0000,-0.15350,26.2,-60.0,8,1500,1500,1500,1500
90066,102,3.640,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
90112,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
90204,102,3.630,0,0.0000,0.0000,-0.14550,26.2,-60.0,8,1500,1500,1500,1500
90250,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
90341,102,3.620,0,0.0000,0.0000,-0.14790,26.2,-60.0,8,1500,1500,1500,1500
90388,102,3.660,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
90479,102,3.630,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
90525,102,3.650,0,0.0000,0.0000,-0.15010,26.2,-60.0,8,1500,1500,1500,1500
90617,102,3.630,0,0.0000,0.0000,-0.14540,26.2,-60.0,8,1500,1500,1500,1500
90670,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
90761,102,3.630,0,0.0000,0.0000,-0.14760,26.2,-60.0,8,1500,1500,1500,1500
90807,102,3.660,0,0.0000,0.0000,-0.15170,26.2,-60.0,8,1500,1500,1500,1500
90899,102,3.640,0,0.0000,0.0000,-0.14570,26.2,-60.0,8,1500,1500,1500,1500
90945,102,3.650,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
91037,102,3.630,0,0.0000,0.0000,-0.14680,26.2,-60.0,8,1500,1500,1500,1500
91083,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
91174,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
91221,102,3.650,0,0.0000,0.0000,-0.15300,26.2,-60.0,8,1500,1500,1500,1500
91312,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
91358,102,3.660,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
91450,102,3.630,0,0.0000,0.0000,-0.14680,26.2,-60.0,8,1500,1500,1500,1500
91496,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
91587,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
91634,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
91725,102,3.640,0,0.0000,0.0000,-0.14680,26.2,-60.0,8,1500,1500,1500,1500
91771,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
91863,102,3.620,0,0.0000,0.0000,-0.14760,26.2,-60.0,8,1500,1500,1500,1500
91909,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
92000,102,3.630,0,0.0000,0.0000,-0.14580,26.2,-60.0,8,1500,1500,1500,1500
92047,102,3.650,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
92138,102,3.630,0,0.0000,0.0000,-0.14530,26.2,-60.0,8,1500,1500,1500,1500
92184,102,3.650,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
92276,102,3.620,0,0.0000,0.0000,-0.14800,26.2,-60.0,8,1500,1500,1500,1500
92322,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
92413,102,3.630,0,0.0000,0.0000,-0.14800,26.2,-60.0,8,1500,1500,1500,1500
92460,102,3.670,0,0.0000,0.0000,-0.15250,26.2,-60.0,8,1500,1500,1500,1500
92551,102,3.630,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
92597,102,3.660,0,0.0000,0.0000,-0.15140,26.2,-60.0,8,1500,1500,1500,1500
92689,102,3.630,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
92735,102,3.660,0,0.0000,0.0000,-0.14850,26.2,-60.0,8,1500,1500,1500,1500
92826,102,3.630,0,0.0000,0.0000,-0.14800,26.2,-60.0,8,1500,1500,1500,1500
92884,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
92976,102,3.640,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
93022,102,3.670,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
93113,102,3.630,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
93160,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
93251,102,3.640,0,0.0000,0.0000,-0.14380,26.2,-60.0,8,1500,1500,1500,1500
93297,102,3.650,0,0.0000,0.0000,-0.15360,26.2,-60.0,8,1500,1500,1500,1500
93389,102,3.620,0,0.0000,0.0000,-0.14600,26.2,-60.0,8,1500,1500,1500,1500
93435,102,3.670,0,0.0000,0.0000,-0.14880,26.2,-60.0,8,1500,1500,1500,1500
93526,102,3.630,0,0.0000,0.0000,-0.14830,26.2,-60.0,8,1500,1500,1500,1500
93573,102,3.660,0,0.0000,0.0000,-0.15440,26.2,-60.0,8,1500,1500,1500,1500
93664,102,3.630,0,0.0000,0.0000,-0.14410,26.2,-60.0,8,1500,1500,1500,1500
93710,102,3.670,0,0.0000,0.0000,-0.15050,26.2,-60.0,8,1500,1500,1500,1500
93802,102,3.640,0,0.0000,0.0000,-0.14670,26.2,-60.0,8,1500,1500,1500,1500
93848,102,3.660,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
93939,102,3.630,0,0.0000,0.0000,-0.14800,26.2,-60.0,8,1500,1500,1500,1500
93986,102,3.660,0,0.0000,0.0000,-0.15220,26.2,-60.0,8,1500,1500,1500,1500
94077,102,3.630,0,0.0000,0.0000,-0.14560,26.2,-60.0,8,1500,1500,1500,1500
94123,102,3.660,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
94215,102,3.620,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
94261,102,3.650,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
94352,102,3.630,0,0.0000,0.0000,-0.14900,26.2,-60.0,8,1500,1500,1500,1500
94399,102,3.660,0,0.0000,0.0000,-0.15280,26.2,-60.0,8,1500,1500,1500,1500
94490,102,3.620,0,0.0000,0.0000,-0.14530,26.2,-60.0,8,1500,1500,1500,1500
94536,102,3.660,0,0.0000,0.0000,-0.15240,26.2,-60.0,8,1500,1500,1500,1500
94628,102,3.630,0,0.0000,0.0000,-0.14750,26.2,-60.0,8,1500,1500,1500,1500
94674,102,3.670,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
94765,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
94812,102,3.660,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
94903,102,3.630,0,0.0000,0.0000,-0.14380,26.2,-60.0,8,1500,1500,1500,1500
94950,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
95041,102,3.620,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
95108,102,3.650,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
95199,102,3.620,0,0.0000,0.0000,-0.14900,26.2,-60.0,8,1500,1500,1500,1500
95246,102,3.660,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
95337,102,3.630,0,0.0000,0.0000,-0.14850,26.2,-60.0,8,1500,1500,1500,1500
95383,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
95475,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
95521,102,3.670,0,0.0000,0.0000,-0.15040,26.2,-60.0,8,1500,1500,1500,1500
95612,102,3.630,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
95659,102,3.660,0,0.0000,0.0000,-0.15100,26.2,-60.0,8,1500,1500,1500,1500
95758,102,3.620,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
95805,102,3.660,0,0.0000,0.0000,-0.15340,26.2,-60.0,8,1500,1500,1500,1500
95896,102,3.630,0,0.0000,0.0000,-0.14890,26.2,-60.0,8,1500,1500,1500,1500
95943,102,3.670,0,0.0000,0.0000,-0.15470,26.2,-60.0,8,1500,1500,1500,1500
96034,102,3.620,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
96080,102,3.650,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
96172,102,3.620,0,0.0000,0.0000,-0.14450,26.2,-60.0,8,1500,1500,1500,1500
96218,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
96309,102,3.640,0,0.0000,0.0000,-0.14660,26.2,-60.0,8,1500,1500,1500,1500
96355,102,3.660,0,0.0000,0.0000,-0.15020,26.2,-60.0,8,1500,1500,1500,1500
96447,102,3.630,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
96493,102,3.670,0,0.0000,0.0000,-0.14980,26.2,-60.0,8,1500,1500,1500,1500
96584,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
96631,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
96722,102,3.630,0,0.0000,0.0000,-0.14450,26.2,-60.0,8,1500,1500,1500,1500
96768,102,3.660,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
96860,102,3.630,0,0.0000,0.0000,-0.14680,26.2,-60.0,8,1500,1500,1500,1500
96906,102,3.670,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
96998,102,3.630,0,0.0000,0.0000,-0.14360,26.2,-60.0,8,1500,1500,1500,1500
97044,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
97135,102,3.620,0,0.0000,0.0000,-0.14710,26.2,-60.0,8,1500,1500,1500,1500
97182,102,3.650,0,0.0000,0.0000,-0.14950,26.2,-60.0,8,1500,1500,1500,1500
97273,102,3.630,0,0.0000,0.0000,-0.14490,26.2,-60.0,8,1500,1500,1500,1500
97319,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
97411,102,3.620,0,0.0000,0.0000,-0.14860,26.2,-60.0,8,1500,1500,1500,1500
97457,102,3.660,0,0.0000,0.0000,-0.15190,26.2,-60.0,8,1500,1500,1500,1500
97548,102,3.620,0,0.0000,0.0000,-0.14540,26.2,-60.0,8,1500,1500,1500,1500
97595,102,3.660,0,0.0000,0.0000,-0.14920,26.2,-60.0,8,1500,1500,1500,1500
97686,102,3.630,0,0.0000,0.0000,-0.14480,26.2,-60.0,8,1500,1500,1500,1500
97732,102,3.650,0,0.0000,0.0000,-0.15110,26.2,-60.0,8,1500,1500,1500,1500
97824,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
97870,102,3.660,0,0.0000,0.0000,-0.14810,26.2,-60.0,8,1500,1500,1500,1500
97973,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
98019,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
98110,102,3.630,0,0.0000,0.0000,-0.14770,26.2,-60.0,8,1500,1500,1500,1500
98157,102,3.660,0,0.0000,0.0000,-0.15130,26.2,-60.0,8,1500,1500,1500,1500
98248,102,3.630,0,0.0000,0.0000,-0.14510,26.2,-60.0,8,1500,1500,1500,1500
98294,102,3.670,0,0.0000,0.0000,-0.15260,26.2,-60.0,8,1500,1500,1500,1500
98386,102,3.630,0,0.0000,0.0000,-0.14390,26.2,-60.0,8,1500,1500,1500,1500
98432,102,3.660,0,0.0000,0.0000,-0.15330,26.2,-60.0,8,1500,1500,1500,1500
98523,102,3.630,0,0.0000,0.0000,-0.14530,26.2,-60.0,8,1500,1500,1500,1500
98570,102,3.660,0,0.0000,0.0000,-0.15180,26.2,-60.0,8,1500,1500,1500,1500
98661,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
98707,102,3.660,0,0.0000,0.0000,-0.15270,26.2,-60.0,8,1500,1500,1500,1500
98799,102,3.630,0,0.0000,0.0000,-0.14140,26.2,-60.0,8,1500,1500,1500,1500
98845,102,3.660,0,0.0000,0.0000,-0.15160,26.2,-60.0,8,1500,1500,1500,1500
98936,102,3.630,0,0.0000,0.0000,-0.14540,26.2,-60.0,8,1500,1500,1500,1500
98983,102,3.660,0,0.0000,0.0000,-0.15200,26.3,-60.0,8,1500,1500,1500,1500
99074,102,3.640,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
99121,102,3.670,0,0.0000,0.0000,-0.15070,26.2,-60.0,8,1500,1500,1500,1500
99212,102,3.620,0,0.0000,0.0000,-0.14610,26.2,-60.0,8,1500,1500,1500,1500
99258,102,3.670,0,0.0000,0.0000,-0.15060,26.2,-60.0,8,1500,1500,1500,1500
99350,102,3.630,0,0.0000,0.0000,-0.14510,26.2,-60.0,8,1500,1500,1500,1500
99396,102,3.660,0,0.0000,0.0000,-0.15000,26.3,-60.0,8,1500,1500,1500,1500
99487,102,3.630,0,0.0000,0.0000,-0.14470,26.2,-60.0,8,1500,1500,1500,1500
99533,102,3.660,0,0.0000,0.0000,-0.15030,26.2,-60.0,8,1500,1500,1500,1500
99625,102,3.630,0,0.0000,0.0000,-0.14670,26.2,-60.0,8,1500,1500,1500,1500
99671,102,3.660,0,0.0000,0.0000,-0.15260,26.2,-60.0,8,1500,1500,1500,1500
99762,102,3.630,0,0.0000,0.0000,-0.14600,26.2,-60.0,8,1500,1500,1500,1500
99809,102,3.660,0,0.0000,0.0000,-0.15260,26.2,-60.0,8,1500,1500,1500,1500
99900,102,3.620,0,0.0000,0.0000,-0.14590,26.2,-60.0,8,1500,1500,1500,1500
99946,102,3.660,0,0.0000,0.0000,-0.15430,26.2,-60.0,8,1500,1500,1500,1500
100038,102,3.630,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
100084,102,3.660,0,0.0000,0.0000,-0.15360,26.3,-60.0,8,1500,1500,1500,1500
