# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4065
# master_id,101 (esc1),slave_id,102 (esc2)
# firmware,2.1.0
# poll_ms=125,drive=PPM D6/D10
time_ms,throttle_us,steering_us,master_ppm_us,slave_ppm_us,esc1_rpm,esc1_duty,esc1_motor_a,esc1_input_a,esc1_v_in,esc1_fet_c,esc1_fault_code,esc1_fault_name,esc2_rpm,esc2_duty,esc2_motor_a,esc2_input_a,esc2_v_in,esc2_fet_c,esc2_fault_code,esc2_fault_name
17329,1500,1500,1500,1500,0,-0.14330,0.0000,0.0000,3.620,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14840,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17466,1500,1500,1500,1500,0,-0.14700,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14580,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17603,1500,1500,1500,1500,0,-0.14550,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15030,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17741,1500,1500,1500,1500,0,-0.14680,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14820,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
17879,1500,1500,1500,1500,0,-0.14630,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15050,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18016,1500,1500,1500,1500,0,-0.14420,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14880,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18154,1500,1500,1500,1500,0,-0.14390,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15020,0.0000,0.0000,3.660,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18305,1500,1500,1500,1500,0,-0.14380,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14920,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18442,1500,1500,1500,1500,0,-0.14170,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15080,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18580,1500,1500,1500,1500,0,-0.14390,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14810,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18717,1500,1500,1500,1500,0,-0.14440,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15130,0.0000,0.0000,3.640,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18855,1500,1500,1500,1500,0,-0.14520,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.14970,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
18992,1500,1500,1500,1500,0,-0.14200,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15110,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19130,1500,1500,1500,1500,0,-0.14580,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15150,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19267,1500,1500,1500,1500,0,-0.14680,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15020,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
19405,1500,1500,1500,1500,0,-0.14700,0.0000,0.0000,3.630,25.9,8,GATE_DRIVER_UNDER_VOLTAGE,0,-0.15300,0.0000,0.0000,3.650,25.9,8,GATE_DRIVER_UNDER_VOLTAGE
